product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,url,name,description,price,currency,terms,section,season,material,origin,sales
211203,Front of Store,True,clothing,No,896,Zara,https://www.zara.com/us/en/denim-shirt-p06085371.html,BELTED BAGGY FIT JEANS LIMITED EDITION BEIGE,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,25.95,USD,jackets,WOMAN,Autumn,Denim,China,23251.2
211204,Aisle,True,clothing,No,1213,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,QUILTED SUEDE PENNY LOAFERS CHARCOAL,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,30.99,USD,shoes,MAN,Spring,Linen,Pakistan,37590.869999999995
211205,Aisle,True,clothing,No,1204,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,UTILITY MULTIPIECE SNEAKERS BROWN,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,35.99,USD,jackets,MAN,Autumn,Acrylic,Pakistan,43331.96
211206,Front of Store,True,clothing,No,799,Zara,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html,UTILITY STRETCH POCKET OVERSHIRT,Round neck long sleeve sweater. Fitted waist with side ruching.,45.99,USD,jackets,MAN,Autumn,Wool,China,36746.01
211207,End-cap,True,clothing,No,822,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,PLEATED SUEDE STRAP SANDALS KHAKI,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,44.95,USD,jackets,MAN,Summer,Wool Blend,Vietnam,36948.9
211208,Front of Store,True,clothing,No,1027,Zara,https://www.zara.com/us/en/retro-sneakers-p12280220.html,UTILITY SUEDE RETRO SNEAKERS BLACK,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,17.99,USD,jackets,WOMAN,Winter,Cotton,Turkey,18475.73
211209,End-cap,True,clothing,Yes,1235,Zara,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html,SATIN MULTI-PIECED RETRO SNEAKERS OLIVE,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,26.99,USD,jackets,MAN,Spring,Satin,China,33332.65
211210,Aisle,True,clothing,No,817,Zara,https://www.zara.com/us/en/faux-leather-jacket-p08281345.html,SUIT JACKET SKY BLUE,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,49.99,USD,jackets,MAN,Spring,Viscose,Morocco,40841.83
211211,End-cap,True,clothing,No,978,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,EMBROIDERED 100% LINEN OVERSHIRT SKY BLUE,Round neck long sleeve sweater. Contrasting piping detail. Rib trim.,50.99,USD,sweaters,WOMAN,Summer,Linen,Cambodia,49868.22
211212,Front of Store,True,clothing,Yes,855,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,DOUBLE-BREASTED FAUX SUEDE OVERSHIRT KHAKI,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,45.95,USD,sweaters,WOMAN,Spring,Linen,India,39287.25
211213,Front of Store,True,clothing,No,848,Zara,https://www.zara.com/us/en/zippered-jacket-p04087418.html,CROPPED HOODED KNIT CARDIGAN BEIGE,Varsity jacket with padded interior. Rib elastic collar and long sleeves in contrast faux leather. Double welt pockets at hip and interior pocket. Contrasting patch appliqués at front and back. Rib trim. Front snap button closure.,22.99,USD,jackets,MAN,Autumn,Wool,China,19495.52
211214,Front of Store,True,clothing,Yes,722,Zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,BELTED FAUX SUEDE OVERSHIRT SKY BLUE,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,79.99,USD,jeans,WOMAN,Autumn,Wool,India,57752.78
211215,End-cap,True,clothing,No,1495,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,CROPPED PADDED CORDUROY OVERSHIRT STONE,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,18.99,USD,jackets,MAN,Winter,Wool Blend,China,28390.05
211216,Front of Store,True,clothing,Yes,1402,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,RELAXED LEATHER JACKET NAVY,Sneakers. Upper in a combination of pieces and textures. Shoelaces with six pairs of eyelets at different heights. Chunky irregular design soles. Retro-inspired design.,37.95,USD,sweaters,WOMAN,Autumn,Cotton,India,53205.9
211217,Front of Store,True,clothing,Yes,911,Zara,https://www.zara.com/us/en/ribbed-knit-t-shirt-p03332431.html,STRUCTURED RETRO RUNNING SNEAKERS,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,38.99,USD,shoes,MAN,Summer,Cotton,Bangladesh,35519.89
211218,End-cap,True,clothing,Yes,1034,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,HIGH-WAIST CHUNKY SNEAKERS WHITE,Jacket made of denim fabric with padded interior. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Elastic hem. All-over contrasting topstitching details. Front zip closure.,32.99,USD,jackets,WOMAN,Winter,Cotton,Portugal,34111.66
211219,Front of Store,True,clothing,Yes,1347,Zara,https://www.zara.com/us/en/bomber-jacket-p05039440.html,HIGH-WAIST ALPACA BLEND OPEN KNIT SWEATER BEIGE,Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,29.95,USD,sweaters,MAN,Autumn,Wool,China,40342.65
211220,End-cap,True,clothing,Yes,1277,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,OVERSIZED STRAP SANDALS IVORY,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,62.95,USD,t-shirts,MAN,Summer,Polyester,Cambodia,80387.15000000001
211221,Front of Store,True,clothing,Yes,861,Zara,https://www.zara.com/us/en/alpaca-blend-open-knit-sweater-p05755132.html,PLEATED OVERSIZED BOMBER JACKET OLIVE,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,35.95,USD,jackets,WOMAN,Spring,Linen Blend,China,30952.95
211222,Aisle,True,clothing,Yes,855,Zara,https://www.zara.com/us/en/knit-sweater-with-pearls-p02142249.html,VINTAGE EFFECT LEATHER BOMBER JACKET NAVY,Loafers. Made of leather. Smooth upper with ruching at toe. Decorative fringed tassels at instep. Rounded shape. Welt around upper. Chunky lug soles.,19.95,USD,jackets,WOMAN,Autumn,Viscose,Bangladesh,17057.25
211223,End-cap,True,clothing,Yes,1526,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,QUILTED HOODED QUILTED JACKET BEIGE,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,72.99,USD,jackets,WOMAN,Winter,Wool,Bangladesh,111382.73999999999
211224,Aisle,True,clothing,No,1066,Zara,https://www.zara.com/us/en/heart-print-t-shirt-p06224419.html,OVERSIZED SEMI-SHEER KNIT SHIRT LIMITED EDITION SKY BLUE,Straight fit jeans. Five pockets. Washed effect with rips at legs. Front button closure.,28.99,USD,jeans,WOMAN,Winter,Acrylic,Brazil,30903.34
211225,Aisle,True,clothing,No,1072,Zara,https://www.zara.com/us/en/acid-wash-denim-jacket-p06688401.html,DOUBLE-BREASTED HOODED DENIM JACKET SKY BLUE,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,22.95,USD,jackets,WOMAN,Winter,Wool Blend,Turkey,24602.399999999998
211226,Aisle,True,clothing,Yes,1120,Zara,https://www.zara.com/us/en/pocket-puffer-jacket-p08281439.html,CROPPED SLIM FIT SUIT JACKET KHAKI,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,21.99,USD,jackets,WOMAN,Winter,Wool Blend,Morocco,24628.8
211227,Aisle,True,clothing,Yes,920,Zara,https://www.zara.com/us/en/cotton---linen-blend-jacket-p00706103.html,RIBBED OVERSIZED KNIT SWEATER WHITE,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Wool Blend,China,27590.8
211228,Aisle,True,clothing,Yes,1187,Zara,https://www.zara.com/us/en/chunky-sole-high-top-sneakers-p12104320.html,GEOMETRIC JACQUARD OVERSHIRT NAVY,High top sneakers. Lacing with nine pairs of eyelets. Contrasting foxing around the upper. Chunky rubberized soles.,22.99,USD,jackets,WOMAN,Summer,Linen Blend,India,27289.129999999997
211229,End-cap,True,clothing,No,1492,Zara,https://www.zara.com/us/en/basic-puffer-jacket-p06985450.html,OVERSIZED CONTRAST TOPSTITCHING CROP KNIT SWEATER KHAKI,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,32.99,USD,jackets,WOMAN,Autumn,Wool Blend,Cambodia,49221.08
211230,Aisle,True,clothing,Yes,619,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,QUILTED LEATHER JACKET BROWN,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,99.95,USD,jackets,WOMAN,Autumn,Cotton,Spain,61869.05
211231,End-cap,True,clothing,Yes,1580,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,UTILITY JACQUARD DENIM JACKET BLACK,Cropped fit T-shirt with round neck and short sleeves. Contrasting front and back prints. Washed effect.,23.99,USD,jackets,WOMAN,Spring,Cotton,Spain,37904.2
211232,Aisle,True,clothing,No,947,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,STRUCTURED BOMBER JACKET,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,19.0,USD,t-shirts,WOMAN,Autumn,Viscose,Portugal,17993.0
211233,Front of Store,True,clothing,Yes,775,Zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,DOUBLE-BREASTED POCKET DENIM OVERSHIRT TAUPE,Round neck long sleeve full cut sweater. Rib trim.,19.99,USD,jeans,MAN,Autumn,Wool,Bangladesh,15492.249999999998
211234,End-cap,True,clothing,No,822,Zara,https://www.zara.com/us/en/technical-padded-jacket-p06518501.html,STRIPED JACQUARD T-SHIRT NAVY,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,25.99,USD,jackets,MAN,Spring,Cotton,India,21363.78
211235,Aisle,True,clothing,Yes,965,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,KNIT FLEECE BOMBER JACKET WHITE,Boxy fit T-shirt with round neck and short sleeves. Contrasting prints at shoulder and back.,42.99,USD,t-shirts,MAN,Summer,Linen,China,41485.35
211236,End-cap,True,clothing,Yes,1310,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,TAILORED BOXY FIT DENIM JACKET SKY BLUE,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,32.95,USD,jeans,MAN,Autumn,Polyester,China,43164.50000000001
211237,Aisle,True,clothing,No,832,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,EMBROIDERED FOREST JACKET WHITE,V-neck sweater with long sleeves.,39.99,USD,sweaters,WOMAN,Autumn,Acrylic,Morocco,33271.68
211238,Aisle,True,clothing,No,1582,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,UTILITY PRINTED CROPPED FIT SHIRT LIMITED EDITION STONE,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,13.99,USD,jackets,MAN,Winter,Polyester,Cambodia,22132.18
211239,Aisle,True,clothing,Yes,712,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,UTILITY PURL KNIT SWEATER ECRU,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,45.99,USD,jackets,MAN,Autumn,Wool Blend,Morocco,32744.88
211240,End-cap,True,clothing,Yes,1358,Zara,https://www.zara.com/us/en/basic-heavyweight-t-shirt-p01887450.html,SLIM COTTON - LINEN BLEND JACKET WHITE,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,66.95,USD,jackets,WOMAN,Summer,Linen,India,90918.1
211241,End-cap,True,clothing,No,892,Zara,https://www.zara.com/us/en/herringbone-textured-jacket-p08491401.html,STRETCH MULTI-PIECED RETRO SNEAKERS BEIGE,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,22.95,USD,jackets,MAN,Summer,Cotton,India,20471.399999999998
211242,Aisle,True,clothing,No,860,Zara,https://www.zara.com/us/en/stretch-suit-jacket-p01564300.html,HIGH-WAIST EMBROIDERED PATCH JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Cotton,China,25791.399999999998
211243,Front of Store,True,clothing,Yes,1890,Zara,https://www.zara.com/us/en/cropped-textured-jacket-p01538410.html,TEXTURED DENIM JACKET LIMITED EDITION BLACK,Sandals with two straps. The thin straps hug the instep. Slightly chunky sole.,27.99,USD,jackets,WOMAN,Summer,Denim,China,52901.1
211244,Front of Store,True,clothing,No,1452,Zara,https://www.zara.com/us/en/contrast-topstitching-crop-knit-sweater-p09598003.html,REGULAR CONTRASTING PATCHES HOODED JACKET SAND,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,49.95,USD,sweaters,WOMAN,Autumn,Wool,China,72527.40000000001
211245,Front of Store,True,clothing,No,740,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,REGULAR TOPSTITCH SNEAKERS ECRU,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,49.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh,36992.6
211246,End-cap,True,clothing,No,757,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,OVERSIZED CABLE KNIT METALLIC SWEATER SAND,Sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Quilted back piece. Chunky sole. Retro style.,49.99,USD,sweaters,WOMAN,Autumn,Wool,China,37842.43
211247,End-cap,True,clothing,Yes,1418,Zara,https://www.zara.com/us/en/faux-suede-bomber-jacket-p06318600.html,BASIC HEAVYWEIGHT T-SHIRT OLIVE #3,Short sweater with round neck and long sleeves.,33.99,USD,jackets,WOMAN,Spring,Linen,China,48197.82
211248,Aisle,True,clothing,No,1487,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,HIGH-WAIST HIGH COLLAR KNIT SWEATER IVORY,Cropped jacket. Lapel collar and long sleeves. Front utility pockets with zip closure. Washed effect. Elastic hem. Adjustable hem with side elastics. Front zip closure.,54.99,USD,sweaters,WOMAN,Winter,Wool Blend,Portugal,81770.13
211249,Aisle,True,clothing,No,838,Zara,https://www.zara.com/us/en/pocket-jacket-p04297266.html,OVERSIZED SUEDE PENNY LOAFERS CHARCOAL,Slim fit jacket. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,39.99,USD,shoes,WOMAN,Spring,Polyester,Turkey,33511.62
211250,Front of Store,True,clothing,No,864,Zara,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html,SATIN ZIPPER MULTIPIECE SNEAKERS,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,29.99,USD,jackets,MAN,Spring,Cotton,China,25911.359999999997
211251,Aisle,True,clothing,Yes,630,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,QUILTED BOUCLÉ TEXTURED JACKET,Puffer jacket made of tear-resistant ripstop fabric. High collar and adjustable long sleeves with adhesive straps. Welt pockets at hip. Adjustable hem with side elastics. Front zip closure.,119.95,USD,jeans,MAN,Autumn,Wool Blend,Cambodia,75568.5
211252,Aisle,True,clothing,No,982,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,REGULAR METAL BEAD KNIT SWEATER GREY,V-neck cropped sweater with long sleeves. Front patch pockets. Contrast topstitching.,77.0,USD,t-shirts,WOMAN,Winter,Wool Blend,Morocco,75614.0
211253,Front of Store,True,clothing,Yes,1678,Zara,https://www.zara.com/us/en/suede-sneakers-p12216320.html,TECHNICAL PADDED JACKET BURGUNDY,Round neck long sleeve sweater. Side slit at hem with metal bead appliqués.,27.99,USD,sweaters,WOMAN,Winter,Acrylic,Bangladesh,46967.219999999994
211254,Aisle,True,clothing,Yes,778,Zara,https://www.zara.com/us/en/double-faced-jacket-p08281477.html,QUILTED HOODED TECHNICAL JACKET,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,25.99,USD,sweaters,MAN,Autumn,Polyester,Turkey,20220.219999999998
211255,Aisle,True,clothing,No,864,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,EMBROIDERED BOUCLÉ TEXTURED JACKET,Sweater made with 20% wool and 17% alpaca. Crew neck and long sleeves. Tonal rib trim.,22.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,Bangladesh,19863.359999999997
211256,Aisle,True,clothing,Yes,1187,Zara,https://www.zara.com/us/en/text-t-shirt-p00962458.html,SLIM FAUX SUEDE PATCH JACKET BROWN,Jacket made of technical fabric with padded interior. Lapel collar and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable drawstring hem. Front snap button closure.,23.99,USD,t-shirts,MAN,Autumn,Viscose,Turkey,28476.129999999997
211257,Aisle,True,clothing,No,814,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,REGULAR CROPPED LEATHER JACKET BEIGE,Lapel collar jacket with long sleeves with buttoned cuffs. Chest patch pockets and welt pockets at hip. Front button closure.,49.99,USD,shoes,WOMAN,Spring,Polyester,Spain,40691.86
211258,End-cap,True,clothing,No,948,Zara,https://www.zara.com/us/en/basic-100-wool-sweater-p02893106.html,KNIT SUEDE LACELESS SNEAKERS WHITE,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,22.0,USD,t-shirts,WOMAN,Winter,Wool,Turkey,20856.0
211259,End-cap,True,clothing,No,959,Zara,https://www.zara.com/us/en/jacquard-denim-jacket-p07627402.html,UTILITY PLEATED WIDE FIT JEANS ECRU,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,35.0,USD,jackets,WOMAN,Spring,Linen,Portugal,33565.0
211260,Front of Store,True,clothing,Yes,963,Zara,https://www.zara.com/us/en/purl-knit-sweater-p03332300.html,CROPPED ZIPPERED WOOL BLEND OVERSHIRT BROWN,Puffer jacket with high collar and adjustable hood. Long sleeves with interior rib cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,27.95,USD,jackets,WOMAN,Winter,Wool,China,26915.85
211261,End-cap,True,clothing,No,746,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,QUILTED LIGHTWEIGHT PUFFER JACKET ECRU,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,133.99,USD,t-shirts,WOMAN,Winter,Acrylic,Morocco,99956.54000000001
211262,Front of Store,True,clothing,No,872,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,PUFFER JACKET WITH POUCH POCKET BLACK,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,45.99,USD,jackets,WOMAN,Autumn,Polyester,Bangladesh,40103.28
211263,Front of Store,True,clothing,No,942,Zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,RIB COLLAR JACKET ECRU,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey,28250.579999999998
211264,Front of Store,True,clothing,No,885,Zara,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html,GEOMETRIC JACQUARD OVERSHIRT BLACK,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,19.95,USD,sweaters,WOMAN,Autumn,Cotton,Cambodia,17655.75
211265,Aisle,True,clothing,No,714,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,SATIN MULTIPIECE SNEAKERS NAVY,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,69.95,USD,sweaters,MAN,Autumn,Silk,Bangladesh,49944.3
211266,Aisle,True,clothing,No,1038,Zara,https://www.zara.com/us/en/knit-sweater-with-buttons-p08851131.html,STRUCTURED BASIC MEDIUM WEIGHT T-SHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,111.99,USD,jackets,MAN,Summer,Linen Blend,China,116245.62
211267,Front of Store,True,clothing,No,792,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,OVERSIZED TEXTURED JACKET IVORY,Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.,49.99,USD,t-shirts,WOMAN,Autumn,Viscose,Morocco,39592.08
211268,Aisle,True,clothing,No,622,Zara,https://www.zara.com/us/en/abstract-jacquard-sweater-p03284407.html,BELTED TECHNICAL OVERSHIRT BLACK,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,99.99,USD,sweaters,MAN,Autumn,Viscose,Turkey,62193.78
211269,Aisle,True,clothing,No,1457,Zara,https://www.zara.com/us/en/contrast-jacquard-jacket-p04087423.html,UTILITY SLIM FIT SUIT JACKET IVORY,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,17.95,USD,jackets,WOMAN,Autumn,Viscose,Brazil,26153.149999999998
211270,Aisle,True,clothing,Yes,969,Zara,https://www.zara.com/us/en/wool-blend-textured-jacket-p04296310.html,KNIT PURL KNIT SWEATER TAUPE,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,21.99,USD,jackets,MAN,Winter,Wool,Turkey,21308.309999999998
211271,Front of Store,True,clothing,Yes,1274,Zara,https://www.zara.com/us/en/strap-sandals-p12765320.html,KNIT BRAIDED COLOR BLOCK SWEATER IVORY,Sneakers. Combination of colors and pieces at upper. Lacing with six pairs of eyelets. Chunky rubber sole with irregular design.,41.95,USD,jackets,WOMAN,Autumn,Acrylic,Cambodia,53444.3
211272,Aisle,True,clothing,Yes,895,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,SUEDE JACKET TAUPE #3,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,39.0,USD,t-shirts,WOMAN,Summer,Cotton,Argentina,34905.0
211273,End-cap,True,clothing,Yes,1198,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,JACQUARD DENIM JACKET,Relaxed fit T-shirt with round neck and short sleeves.,76.99,USD,sweaters,MAN,Summer,Cotton,India,92234.01999999999
211274,Aisle,True,clothing,No,968,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,CHUNKY SOLE HIGH TOP SNEAKERS CHARCOAL,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,54.99,USD,jackets,WOMAN,Winter,Polyester,Pakistan,53230.32
211275,End-cap,True,clothing,Yes,807,Zara,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,STRETCH RIPPED STRAIGHT FIT JEANS BROWN,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,19.95,USD,jeans,MAN,Spring,Linen Blend,China,16099.65
211276,Aisle,True,clothing,No,1016,Zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,SLIM MIXED COLLAR WAXED JACKET GREY,Sweater made with 22% wool and 10% alpaca. Round neck and long sleeves. Faux pearl appliqué.,42.95,USD,jackets,WOMAN,Winter,Wool,Turkey,43637.200000000004
211277,End-cap,True,clothing,No,992,Zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,KNIT SUEDE STRAP SANDALS STONE,Lapel collar jacket with long sleeves with buttoned cuffs. Flap pockets at chest and welt pockets at hip. All over washed and uneven textured effect. Front button closure.,17.99,USD,jackets,WOMAN,Summer,Wool Blend,China,17846.079999999998
211278,Front of Store,True,clothing,Yes,719,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,UTILITY SUIT JACKET IN 100% LINEN KHAKI,Jacket made of faux suede fabric. Ribbed elastic high collar and long sleeve. Welt pockets at hip. Rib trim. Front zip closure.,69.95,USD,sweaters,WOMAN,Spring,Linen,India,50294.05
211279,Aisle,True,clothing,Yes,1100,Zara,https://www.zara.com/us/en/contrast-sole-leather-sneakers-p12510320.html,REGULAR PLAID TIE DYE OVERSHIRT ECRU,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,21.99,USD,jackets,WOMAN,Winter,Wool,Vietnam,24189.0
211280,Front of Store,True,clothing,Yes,819,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,OVERSIZED ACID WASH DENIM JACKET SKY BLUE,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,19.99,USD,jackets,MAN,Spring,Denim,Spain,16371.81
211281,Aisle,True,clothing,Yes,1311,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,OVERSIZED BAGGY BELTED JEANS BLACK,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,15.95,USD,jackets,WOMAN,Autumn,Polyester,India,20910.45
211282,End-cap,True,clothing,No,886,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,DOUBLE-BREASTED CROPPED OVERSHIRT OLIVE,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,15.99,USD,jackets,MAN,Spring,Cotton,Portugal,14167.14
